date,spy,vix,sp20vol
2012-04-16,137.05,19.55,0.13133885
2012-04-17,139.08,18.46,0.143193381
2012-04-18,138.61,18.64,0.143472817
2012-04-19,137.72,18.36,0.144636253
2012-04-20,137.95,17.44,0.142832647
2012-04-23,136.79,18.97,0.144835285
2012-04-24,137.31,18.1,0.135076891
2012-04-25,139.19,16.82,0.145299879
2012-04-26,140.16,16.24,0.14669085
2012-04-27,140.39,16.32,0.146858134
2012-04-30,139.87,17.15,0.146821492
2012-05-01,140.74,16.6,0.145655512
2012-05-02,140.32,16.88,0.145267529
2012-05-03,139.25,17.56,0.143246694
2012-05-04,137,19.16,0.154012092
2012-05-07,137.1,18.94,0.149099051
2012-05-08,136.55,19.05,0.136514611
2012-05-09,135.74,20.08,0.13582056
2012-05-10,136.02,18.83,0.12563552
2012-05-11,135.61,19.89,0.118617142
2012-05-14,134.11,21.87,0.124350954
2012-05-15,133.34,21.97,0.108574777
2012-05-16,132.83,22.27,0.108661427
2012-05-17,130.86,24.49,0.117291076
2012-05-18,129.74,25.1,0.117520424
2012-05-21,131.97,22.01,0.133749063
2012-05-22,132.2,22.48,0.132467786
2012-05-23,132.27,22.33,0.119918002
2012-05-24,132.53,21.54,0.115873225
2012-05-25,132.1,21.76,0.114223341
2012-05-29,133.7,21.03,0.124750867
2012-05-30,131.76,24.14,0.127840618
2012-05-31,131.47,24.06,0.127862857
2012-06-01,128.16,26.66,0.148061017
2012-06-04,128.1,26.12,0.141781628
2012-06-05,129.07,24.68,0.144913572
2012-06-06,131.97,22.16,0.171965675
2012-06-07,132.05,21.72,0.171041088
2012-06-08,133.1,21.23,0.173883013
2012-06-11,131.41,23.56,0.17848826
2012-06-12,132.92,22.09,0.180688067
2012-06-13,132.07,24.27,0.181238776
2012-06-14,133.47,21.68,0.184942181
2012-06-15,134.14,21.11,0.178986834
2012-06-18,134.4,18.32,0.175891528
2012-06-19,135.7,18.38,0.170584696
2012-06-20,135.48,17.24,0.170951276
2012-06-21,132.44,20.08,0.19063929
2012-06-22,133.46,18.11,0.192169997
2012-06-25,131.32,20.38,0.200849097
2012-06-26,131.98,19.72,0.197420467
2012-06-27,133.17,19.45,0.192882616
2012-06-28,132.79,19.71,0.19284855
2012-06-29,136.1,17.08,0.186330833
2012-07-02,136.51,16.8,0.185990658
2012-07-03,137.41,16.66,0.186084014
2012-07-05,136.79,17.5,0.172811808
2012-07-06,135.49,17.1,0.177438225
2012-07-09,135.32,18.05,0.176022518
2012-07-10,134.14,18.72,0.172068579
2012-07-11,134.16,17.95,0.167673657
2012-07-12,133.51,18.36,0.166581782
2012-07-13,135.75,16.74,0.172236964
2012-07-16,135.43,17.11,0.169049797
2012-07-17,136.36,16.48,0.170829869
2012-07-18,137.37,16.16,0.168976225
2012-07-19,137.73,15.45,0.16891033
2012-07-20,136.47,16.27,0.151451754
2012-07-23,135.09,18.62,0.154092499
2012-07-24,133.93,20.47,0.145967869
2012-07-25,133.96,19.34,0.145324471
2012-07-26,136.17,17.53,0.153285727
2012-07-27,138.68,16.7,0.165393777
2012-07-30,138.68,18.03,0.141925223
2012-07-31,137.71,18.93,0.142959813
2012-08-01,137.59,18.96,0.141809063
2012-08-02,136.64,17.57,0.143409603
2012-08-03,139.35,15.64,0.153945133
2012-08-06,139.62,15.95,0.153561148
2012-08-07,140.32,15.99,0.149617038
2012-08-08,140.49,15.32,0.149507621
2012-08-09,140.61,15.28,0.14724763
2012-08-10,140.84,14.74,0.137695442
2012-08-13,140.77,13.7,0.137324093
2012-08-14,140.79,14.85,0.1358883
2012-08-15,140.95,14.63,0.13449773
2012-08-16,141.99,14.29,0.1360389
2012-08-17,142.18,13.45,0.129082941
2012-08-20,142.19,14.02,0.122796117
2012-08-21,141.76,15.02,0.117358003
2012-08-22,141.82,15.11,0.117186424
2012-08-23,140.66,15.96,0.111265224
2012-08-24,141.51,15.18,0.092283868
2012-08-27,141.54,16.35,0.092285008
2012-08-28,141.4,16.49,0.09046903
2012-08-29,141.51,17.06,0.089246267
2012-08-30,140.49,17.83,0.089646136
2012-08-31,141.16,17.47,0.062514778
2012-09-04,141.03,17.98,0.062437436
2012-09-05,140.91,17.74,0.060052171
2012-09-06,143.77,15.63,0.094004695
2012-09-07,144.33,14.38,0.094551482
2012-09-10,143.51,16.28,0.098025188
2012-09-11,143.91,16.41,0.098022101
2012-09-12,144.39,15.8,0.097983135
2012-09-13,146.59,14.05,0.111754966
2012-09-14,147.24,14.51,0.110373501
2012-09-17,146.74,14.59,0.111728341
2012-09-18,146.62,14.18,0.112047324
2012-09-19,146.7,13.88,0.110524079
2012-09-20,146.71,14.07,0.110692255
2012-09-21,145.87,13.98,0.104860786
2012-09-24,145.65,14.15,0.104556543
2012-09-25,144.1,15.43,0.112937031
2012-09-26,143.29,16.81,0.115379769
2012-09-27,144.64,14.84,0.119512347
2012-09-28,143.97,15.73,0.11669601
2012-10-01,144.34,16.32,0.116020792
2012-10-02,144.5,15.71,0.115658218
2012-10-03,145.09,15.43,0.115498471
2012-10-04,146.12,14.55,0.094670157
2012-10-05,146.14,14.33,0.094090121
2012-10-08,145.64,15.11,0.091910088
2012-10-09,144.2,16.37,0.099140111
2012-10-10,143.28,16.29,0.101477339
2012-10-11,143.36,15.59,0.080910655
2012-10-12,142.89,16.14,0.079078962
2012-10-15,144.08,15.27,0.085347621
2012-10-16,145.54,15.22,0.093760434
2012-10-17,146.2,15.07,0.094878566
2012-10-18,145.82,15.03,0.095265325
2012-10-19,143.39,16.97,0.111807031
2012-10-22,143.41,16.62,0.111789416
2012-10-23,141.42,18.83,0.117089198
2012-10-24,141.02,18.33,0.116031444
2012-10-25,141.43,18.12,0.11031814
2012-10-26,141.35,17.81,0.109628342
2012-10-31,141.35,18.6,0.1088861
2012-11-01,142.83,16.69,0.116868343
2012-11-02,141.56,17.59,0.119706377
2012-11-05,141.85,18.42,0.116298807
2012-11-06,142.96,17.58,0.120931491
2012-11-07,139.72,19.08,0.14511112
2012-11-08,138.04,18.49,0.146977083
2012-11-09,138.16,18.61,0.146823463
2012-11-12,138.26,16.68,0.146811759
2012-11-13,137.79,16.65,0.146960424
2012-11-14,135.93,17.92,0.147853948
2012-11-15,135.7,17.99,0.139512307
2012-11-16,136.37,16.41,0.140063488
2012-11-19,139.13,15.24,0.162896415
2012-11-20,139.19,15.08,0.154305574
2012-11-21,139.45,15.31,0.154772883
2012-11-23,141.35,15.14,0.154944386
2012-11-26,141.05,15.5,0.154719282
2012-11-27,140.33,15.92,0.155329749
2012-11-28,141.46,15.51,0.158092346
2012-11-29,142.12,15.06,0.158827105
2012-11-30,142.16,15.87,0.153681426
2012-12-03,141.45,16.64,0.150928452
2012-12-04,141.25,17.12,0.150775657
2012-12-05,141.5,16.46,0.147883834
2012-12-06,141.98,16.58,0.120543033
2012-12-07,142.41,15.87,0.11058049
2012-12-10,142.47,16.05,0.110649368
2012-12-11,143.44,15.57,0.112004559
2012-12-12,143.51,15.95,0.110094367
2012-12-13,142.63,16.56,0.098380887
2012-12-14,142.11,16.99,0.100122396
2012-12-17,143.77,16.34,0.105545438
2012-12-18,145.37,15.57,0.090430208
2012-12-19,144.29,17.36,0.09673258
2012-12-20,145.12,17.67,0.097642975
2012-12-21,142.79,17.84,0.096089452
2012-12-24,142.35,17.84,0.096258352
2012-12-26,141.75,19.48,0.095909523
2012-12-27,141.56,19.47,0.092345997
2012-12-28,140.03,21.79,0.099366719
2012-12-31,142.41,18.02,0.117041819
2013-01-02,146.06,14.68,0.145100841
2013-01-03,145.73,14.56,0.145230414
2013-01-04,146.37,13.83,0.145612268
2013-01-07,145.97,13.79,0.146649947
2013-01-08,145.55,13.62,0.147603251
2013-01-09,145.92,13.81,0.147611226
2013-01-10,147.08,13.49,0.148131315
2013-01-11,147.07,13.36,0.148191516
2013-01-14,146.97,13.52,0.145609356
2013-01-15,147.07,13.55,0.143946103
2013-01-16,147.05,13.42,0.139301574
2013-01-17,148,13.57,0.135226287
2013-01-18,148.33,12.46,0.131321842
2013-01-22,149.13,12.43,0.130975201
2013-01-23,149.37,12.46,0.124294425
2013-01-24,149.41,12.69,0.123371836
2013-01-25,150.25,12.89,0.120824728
2013-01-28,150.07,13.57,0.121128824
2013-01-29,150.66,13.31,0.109573311
2013-01-30,150.07,14.32,0.100659455
2013-01-31,149.7,14.38,0.05548146
2013-02-01,151.24,12.9,0.062232192
2013-02-04,149.53,14.67,0.077057638
2013-02-05,151.05,13.72,0.082263647
2013-02-06,151.16,13.41,0.080335505
2013-02-07,150.96,13.5,0.081308202
2013-02-08,151.8,13.02,0.079699731
2013-02-11,151.77,12.94,0.079872281
2013-02-12,152.02,12.64,0.079346975
2013-02-13,152.15,12.98,0.079415971
2013-02-14,152.29,12.66,0.079318175
2013-02-15,152.11,12.46,0.078390642
2013-02-19,153.25,12.31,0.080985853
2013-02-20,151.34,14.68,0.093930394
2013-02-21,150.42,15.22,0.097038405
2013-02-22,151.89,14.17,0.101602161
2013-02-25,149,18.99,0.120204922
2013-02-26,150.02,16.87,0.122301927
2013-02-27,151.91,14.73,0.129373803
2013-02-28,151.61,15.51,0.128512361
2013-03-01,152.11,15.36,0.1281614
2013-03-04,152.92,14.01,0.124289957
2013-03-05,154.29,13.48,0.119843066
2013-03-06,154.5,13.53,0.115098163
2013-03-07,154.78,13.06,0.115118209
2013-03-08,155.44,12.59,0.115193129
2013-03-11,156.03,11.56,0.114323909
2013-03-12,155.68,12.27,0.114891866
2013-03-13,155.91,11.83,0.114882762
2013-03-14,156.73,11.3,0.115922316
2013-03-15,155.83,11.3,0.11640319
2013-03-18,154.97,13.36,0.118654813
2013-03-19,154.61,14.39,0.116872131
2013-03-20,155.69,12.67,0.108036422
2013-03-21,154.36,13.99,0.110151539
2013-03-22,155.6,13.57,0.108880633
2013-03-25,154.95,13.74,0.082855738
2013-03-26,156.19,12.77,0.084130656
2013-03-27,156.19,13.15,0.074792042
2013-03-28,156.67,12.7,0.074739198
2013-04-01,156.05,13.58,0.077910475
2013-04-02,156.82,12.76,0.078238389
2013-04-03,155.23,14.21,0.083052114
2013-04-04,155.86,13.89,0.084007453
2013-04-05,155.16,13.92,0.085629243
2013-04-08,156.21,13.19,0.087040022
2013-04-09,156.75,12.84,0.08717458
2013-04-10,158.67,12.36,0.095880692
2013-04-11,159.19,12.24,0.096262813
2013-04-12,158.8,12.06,0.095864697
2013-04-15,155.12,17.27,0.127745875
2013-04-16,157.41,13.96,0.135997499
2013-04-17,155.11,16.51,0.145891333
2013-04-18,154.14,17.56,0.145678601
2013-04-19,155.48,14.97,0.14624786
2013-04-22,156.17,14.39,0.144958021
2013-04-23,157.78,13.48,0.148657327
2013-04-24,157.88,13.61,0.146431894
2013-04-25,158.52,13.62,0.146887168
2013-04-26,158.24,13.61,0.146617986
2013-04-29,159.3,13.71,0.147259798
2013-04-30,159.68,13.52,0.146566437
2013-05-01,158.28,14.49,0.145344294
2013-05-02,159.75,13.59,0.148071622
2013-05-03,161.37,12.85,0.150071532
2013-05-06,161.78,12.66,0.149198826
2013-05-07,162.6,12.83,0.149586498
2013-05-08,163.34,12.66,0.144853658
2013-05-09,162.88,13.13,0.145728208
2013-05-10,163.41,12.59,0.145394605
2013-05-13,163.54,12.55,0.113658776
2013-05-14,165.23,12.77,0.108819102
2013-05-15,166.12,12.81,0.089388247
2013-05-16,165.34,13.07,0.087037398
2013-05-17,166.94,12.45,0.088378272
2013-05-20,166.93,13.02,0.089493758
2013-05-21,167.17,13.37,0.085469123
2013-05-22,165.93,13.82,0.093715667
2013-05-23,165.45,14.07,0.095334136
2013-05-24,165.31,13.99,0.094745456
2013-05-28,166.3,14.48,0.094190099
2013-05-29,165.22,14.83,0.099547557
2013-05-30,165.83,14.53,0.091005734
2013-05-31,163.44,16.3,0.104188412
2013-06-03,164.35,16.28,0.099822016
2013-06-04,163.56,16.27,0.102193044
2013-06-05,161.27,17.5,0.11218194
2013-06-06,162.73,16.63,0.115581984
2013-06-07,164.8,15.14,0.12372134
2013-06-10,164.8,15.44,0.122936061
2013-06-11,163.1,17.07,0.128431083
2013-06-12,161.75,18.59,0.125428419
2013-06-13,164.21,16.41,0.136058573
2013-06-14,163.18,17.15,0.136465825
2013-06-17,164.44,16.8,0.133867174
2013-06-18,165.74,16.61,0.137321252
2013-06-19,163.45,16.64,0.145038238
2013-06-20,159.4,20.49,0.16647862
2013-06-21,159.07,18.9,0.167256404
2013-06-24,157.06,20.11,0.171183534
2013-06-25,158.57,18.47,0.173649511
2013-06-26,160.14,17.21,0.177438148
2013-06-27,161.08,16.86,0.178606259
2013-06-28,160.42,16.86,0.172283656
2013-07-01,161.36,16.37,0.172021945
2013-07-02,161.21,16.44,0.17109048
2013-07-03,161.28,16.2,0.163725628
2013-07-05,163.02,14.89,0.164975631
2013-07-08,163.94,14.78,0.159464393
2013-07-09,165.13,14.35,0.16152603
2013-07-10,165.19,14.21,0.156717158
2013-07-11,167.44,14.01,0.15890873
2013-07-12,167.51,13.84,0.1516377
2013-07-15,168.16,13.79,0.149203469
2013-07-16,167.53,14.42,0.148719462
2013-07-17,167.95,13.78,0.14680884
2013-07-18,168.87,13.77,0.136563185
2013-07-19,169.17,12.54,0.092763712
2013-07-22,169.5,12.29,0.092838553
2013-07-23,169.14,12.66,0.075997856
2013-07-24,168.52,13.18,0.077143063
2013-07-25,168.93,12.97,0.073116999
2013-07-26,169.11,12.72,0.072143
2013-07-29,168.59,13.39,0.071487368
2013-07-30,168.59,13.39,0.0709252
2013-07-31,168.71,13.45,0.070732904
2013-08-01,170.66,12.99,0.079437669
2013-08-02,170.95,11.98,0.074471176
2013-08-05,170.7,11.84,0.07481451
2013-08-06,169.73,12.72,0.076914774
2013-08-07,169.18,12.98,0.078997115
2013-08-08,169.8,12.73,0.065107626
2013-08-09,169.31,13.41,0.06611613
2013-08-12,169.11,12.81,0.066200847
2013-08-13,169.61,12.31,0.065095826
2013-08-14,168.74,13.04,0.067547152
2013-08-15,166.38,14.73,0.082201277
2013-08-16,165.83,14.37,0.082122214
2013-08-19,164.77,15.1,0.082970533
2013-08-20,165.58,14.91,0.085038956
2013-08-21,164.56,15.94,0.086125971
2013-08-22,166.06,14.76,0.092184853
2013-08-23,166.62,14.06,0.093648477
2013-08-26,166,14.99,0.093779887
2013-08-27,163.33,16.82,0.107698835
2013-08-28,163.91,16.49,0.108718061
2013-08-29,164.17,16.81,0.096375838
2013-08-30,163.65,17.01,0.095451832
2013-09-03,164.39,16.61,0.098140189
2013-09-04,165.75,15.88,0.10332256
2013-09-05,165.96,15.77,0.103243672
2013-09-06,166.04,15.85,0.101698647
2013-09-09,167.63,15.63,0.108732437
2013-09-10,168.87,14.53,0.112249484
2013-09-11,169.4,13.82,0.112348852
2013-09-12,168.95,14.29,0.111454987
2013-09-13,169.33,14.16,0.098178158
2013-09-16,170.31,14.42,0.098365782
2013-09-17,171.07,14.53,0.0950931
2013-09-18,173.05,13.59,0.101868092
2013-09-19,172.76,13.16,0.098693015
2013-09-20,170.72,13.12,0.101397359
2013-09-23,169.93,14.31,0.103376718
2013-09-24,169.53,14.08,0.102537781
2013-09-25,169.04,14.01,0.082021949
2013-09-26,169.69,14.06,0.082166068
2013-09-27,168.91,15.46,0.08487931
2013-09-30,168.01,16.6,0.087581814
2013-10-01,169.34,15.54,0.090159318
2013-10-02,169.18,16.6,0.087174507
2013-10-03,167.62,17.67,0.094414078
2013-10-04,168.89,16.74,0.096988829
2013-10-07,167.43,19.41,0.096655723
2013-10-08,165.48,20.34,0.102297917
2013-10-09,165.6,19.6,0.101423505
2013-10-10,169.17,16.48,0.129133609
2013-10-11,170.26,15.72,0.130632278
2013-10-14,170.94,16.07,0.129900027
2013-10-15,169.7,18.66,0.131662724
2013-10-16,172.07,14.71,0.133826438
2013-10-17,173.22,13.48,0.13578452
2013-10-18,174.39,13.04,0.134398298
2013-10-21,174.4,13.16,0.132740503
2013-10-22,175.41,13.33,0.132811674
2013-10-23,174.57,13.42,0.133873062
2013-10-24,175.15,13.2,0.133832891
2013-10-25,175.95,13.09,0.13245474
2013-10-28,176.23,13.31,0.129066264
2013-10-29,177.17,13.41,0.127950455
2013-10-30,176.29,13.65,0.130079107
2013-10-31,175.79,13.75,0.125501593
2013-11-01,176.21,13.28,0.124275355
2013-11-04,176.83,12.93,0.117842257
2013-11-05,176.27,13.27,0.10598425
2013-11-06,177.17,12.68,0.105593203
2013-11-07,174.93,13.91,0.097153799
2013-11-08,177.29,12.9,0.104728135
2013-11-11,177.32,12.53,0.104507464
2013-11-12,176.96,12.82,0.100480756
2013-11-13,178.38,12.52,0.093362691
2013-11-14,179.27,12.37,0.092246965
2013-11-15,180.05,12.19,0.090968512
2013-11-18,179.42,13.1,0.09274188
2013-11-19,179.03,13.42,0.091960619
2013-11-20,178.47,13.4,0.091146472
2013-11-21,179.91,12.66,0.094325319
2013-11-22,180.81,12.26,0.094596803
2013-11-25,180.63,12.79,0.095025521
2013-11-26,180.68,12.81,0.093609752
2013-11-27,181.12,12.98,0.091224423
2013-11-29,181,13.7,0.08959583
2013-12-02,180.53,14.23,0.090561504
2013-12-03,179.75,14.55,0.09131139
2013-12-04,179.73,14.7,0.090682594
2013-12-05,178.94,15.08,0.091530624
2013-12-06,180.94,13.79,0.084126335
2013-12-09,181.4,13.49,0.071743911
2013-12-10,180.75,13.91,0.07331121
2013-12-11,178.72,15.35,0.084569952
2013-12-12,178.13,15.54,0.080691835
2013-12-13,178.11,15.76,0.078501343
2013-12-16,179.22,16.03,0.080474313
2013-12-17,178.65,16.21,0.080168403
2013-12-18,181.7,13.8,0.099779781
2013-12-19,181.49,14.15,0.098621101
2013-12-20,181.56,13.79,0.096026756
2013-12-23,182.53,13.04,0.096247769
2013-12-24,182.93,12.48,0.096284998
2013-12-26,183.85,12.33,0.097209101
2013-12-27,183.84,12.46,0.097190242
2013-12-30,183.82,13.56,0.097069973
2013-12-31,184.69,13.72,0.096583569
2014-01-02,182.92,14.23,0.102038298
2014-01-03,182.88,13.76,0.101801108
2014-01-06,182.36,13.55,0.100710458
2014-01-07,183.48,12.92,0.095400783
2014-01-08,183.52,12.87,0.095418967
2014-01-09,183.64,12.89,0.094274387
2014-01-10,184.14,12.14,0.082327486
2014-01-13,181.69,13.28,0.095007916
2014-01-14,183.67,12.28,0.100708442
2014-01-15,184.66,12.28,0.100099897
2014-01-16,184.42,12.53,0.099168425
2014-01-17,183.63,12.44,0.084058434
2014-01-21,184.18,12.87,0.084180471
2014-01-22,184.3,12.84,0.082932261
2014-01-23,182.79,13.77,0.087720844
2014-01-24,178.89,17.88,0.114035024
2014-01-27,178.01,17.42,0.112528468
2014-01-28,179.07,15.8,0.11582657
2014-01-29,177.35,17.35,0.119916695
2014-01-30,179.23,17.29,0.127174358
2014-01-31,178.18,18.41,0.125597932
2014-02-03,174.17,21.44,0.146814676
2014-02-04,175.38,19.11,0.15112775
2014-02-05,175.17,19.95,0.148120955
2014-02-06,177.48,17.23,0.15708934
2014-02-07,179.68,15.31,0.165843308
2014-02-10,180.01,15.26,0.165664238
2014-02-11,181.98,14.51,0.165222872
2014-02-12,182.07,14.3,0.160267034
2014-02-13,183.01,14.14,0.160584256
2014-02-14,184.02,13.57,0.161614416
2014-02-18,184.24,13.87,0.161054734
2014-02-19,183.02,15.5,0.16238775
2014-02-20,184.1,14.79,0.163951885
2014-02-21,183.89,14.68,0.160825324
2014-02-24,184.91,14.23,0.141134937
2014-02-25,184.84,13.67,0.139529172
2014-02-26,184.85,14.35,0.138687307
2014-02-27,185.82,14.04,0.132011355
2014-02-28,186.29,14,0.127683483
2014-03-03,184.98,16,0.128507804
2014-03-04,187.58,14.1,0.09968562
2014-03-05,187.75,13.89,0.09936973
2014-03-06,188.18,14.21,0.097582393
2014-03-07,188.26,14.11,0.092079749
2014-03-10,188.16,14.2,0.084040217
2014-03-11,187.23,14.8,0.087926259
2014-03-12,187.28,14.47,0.081022409
2014-03-13,185.18,16.22,0.093248828
2014-03-14,184.66,17.82,0.092069492
2014-03-17,186.33,15.64,0.096639868
2014-03-18,187.66,14.53,0.099487328
2014-03-19,186.66,14.97,0.099109278
2014-03-20,187.75,14.52,0.099115511
2014-03-21,186.2,15,0.099560571
2014-03-24,185.43,15.09,0.099412235
2014-03-25,186.31,14.02,0.100253079
2014-03-26,184.97,14.93,0.103799731
2014-03-27,184.58,14.62,0.10250112
2014-03-28,185.49,14.41,0.103407343
2014-03-31,187.01,13.88,0.103248915
2014-04-01,188.25,13.1,0.091332533
2014-04-02,188.88,13.09,0.091754809
2014-04-03,188.63,13.37,0.091797086
2014-04-04,186.4,13.96,0.102508026
2014-04-07,184.34,15.57,0.108989229
2014-04-08,185.1,14.89,0.108939571
2014-04-09,187.09,13.82,0.116125938
2014-04-10,183.16,15.89,0.132024795
2014-04-11,181.51,17.03,0.135761853
2014-04-14,182.94,16.18,0.134444381
2014-04-15,184.2,15.61,0.134091351
2014-04-16,186.12,14.18,0.138166231
2014-04-17,186.39,13.36,0.136476176
2014-04-21,187.04,13.25,0.136743096
2014-04-22,187.89,13.19,0.136055688
2014-04-23,187.45,13.27,0.135646199
2014-04-24,187.83,13.32,0.132929254
2014-04-25,186.29,14.06,0.136332539
2014-04-28,186.88,13.97,0.135846563
2014-04-29,187.75,13.71,0.133958853
2014-04-30,188.31,13.41,0.131971287
2014-05-01,188.32,13.25,0.131537328
2014-05-02,188.06,12.91,0.131561353
2014-05-05,188.42,13.29,0.123277002
2014-05-06,186.78,13.8,0.121277408
2014-05-07,187.88,13.4,0.122090502
2014-05-08,187.68,13.43,0.116140437
2014-05-09,187.96,12.92,0.085623518
2014-05-12,189.78,12.23,0.080660364
2014-05-13,189.96,12.13,0.077631445
2014-05-14,189.06,12.17,0.078587606
2014-05-15,187.4,13.17,0.079166818
2014-05-16,188.05,12.44,0.080062157
2014-05-19,188.74,12.42,0.080101944
2014-05-20,187.55,12.96,0.082352795
2014-05-21,189.13,11.91,0.086979712
2014-05-22,189.59,12.03,0.087144196
2014-05-23,190.35,11.36,0.082083936
2014-05-27,191.52,11.51,0.083644621
2014-05-28,191.38,11.68,0.082865081
2014-05-29,192.37,11.57,0.084101474
2014-05-30,192.68,11.4,0.08405077
2014-06-02,192.9,11.58,0.083582961
2014-06-03,192.8,11.87,0.083712561
2014-06-04,193.19,12.08,0.074841958
2014-06-05,194.45,11.68,0.075555449
2014-06-06,195.38,10.73,0.07538105
2014-06-09,195.58,11.15,0.075452417
2014-06-10,195.6,10.99,0.069936657
2014-06-11,194.92,11.6,0.072063636
2014-06-12,193.54,12.56,0.075100144
2014-06-13,194.13,12.18,0.064340359
2014-06-16,194.29,12.65,0.063955482
2014-06-17,194.83,12.06,0.063443298
2014-06-18,196.25,10.61,0.059640749
2014-06-19,196.48,10.62,0.055446332
2014-06-20,195.94,10.85,0.055416508
2014-06-23,195.88,10.98,0.05506486
2014-06-24,194.7,12.13,0.0594596
2014-06-25,195.58,11.59,0.060454922
2014-06-26,195.44,11.63,0.059053959
2014-06-27,195.82,11.26,0.05906768
2014-06-30,195.72,11.57,0.059256178
2014-07-01,197.03,11.15,0.062422675
2014-07-02,197.23,10.82,0.062412561
2014-07-03,198.2,10.32,0.06133142
2014-07-07,197.51,11.33,0.062408616
2014-07-08,196.24,11.98,0.068217599
2014-07-09,197.12,11.65,0.069861945
2014-07-10,196.34,12.59,0.070355321
2014-07-11,196.61,12.08,0.064347057
2014-07-14,197.6,11.82,0.065387298
2014-07-15,197.23,11.96,0.066242841
2014-07-16,197.96,11,0.067138329
2014-07-17,195.71,14.54,0.076479542
2014-07-18,197.71,12.06,0.084627756
2014-07-21,197.34,12.81,0.085060446
2014-07-22,198.2,12.24,0.086671746
2014-07-23,198.64,11.52,0.082709048
2014-07-24,198.65,11.84,0.081391068
2014-07-25,197.72,12.69,0.08354893
2014-07-28,197.8,12.56,0.083396777
2014-07-29,196.95,13.28,0.085236837
2014-07-30,196.98,13.33,0.081796784
2014-07-31,193.09,16.95,0.108021143
2014-08-01,192.5,17.03,0.105303097
2014-08-04,193.89,15.12,0.109252427
2014-08-05,192.01,16.87,0.111576279
2014-08-06,192.07,16.37,0.109610397
2014-08-07,191.03,16.66,0.110209208
2014-08-08,193.24,15.77,0.119109708
2014-08-11,193.79,14.23,0.118002423
2014-08-12,193.53,14.13,0.117976118
2014-08-13,194.84,12.9,0.11975913
2014-08-14,195.76,12.42,0.113713045
2014-08-15,195.72,13.15,0.106998098
2014-08-18,197.36,12.32,0.111479683
2014-08-19,198.39,12.21,0.111470402
2014-08-20,198.92,11.78,0.111652995
2014-08-21,199.5,11.76,0.11213343
2014-08-22,199.19,11.47,0.110901396
2014-08-25,200.2,11.7,0.112051623
2014-08-26,200.33,11.63,0.110468981
2014-08-27,200.25,11.78,0.110469932
2014-08-28,200.14,12.05,0.079594773
2014-08-29,200.71,12.09,0.077909169
2014-09-02,200.61,12.25,0.075893844
2014-09-03,200.5,12.36,0.063944106
2014-09-04,200.21,12.64,0.064833031
2014-09-05,201.11,12.09,0.059141809
2014-09-08,200.59,12.66,0.051888833
2014-09-09,199.32,13.5,0.059521781
2014-09-10,200.07,12.88,0.058992723
2014-09-11,200.3,12.8,0.055822007
2014-09-12,199.13,13.31,0.060168303
2014-09-15,198.98,14.12,0.060332129
2014-09-16,200.48,12.73,0.058629925
2014-09-17,200.75,12.65,0.05645394
2014-09-18,201.82,12.03,0.058194238
2014-09-19,200.7,12.11,0.05764975
2014-09-22,199.15,13.69,0.064586545
2014-09-23,198.01,14.93,0.065418633
2014-09-24,199.56,13.27,0.071520015
2014-09-25,196.34,15.64,0.091616893
2014-09-26,197.9,14.85,0.097423016
2014-09-29,197.54,15.98,0.096730011
2014-09-30,197.02,16.31,0.097032187
2014-10-01,194.35,16.71,0.106716846
2014-10-02,194.38,16.16,0.106823337
2014-10-03,196.52,14.55,0.113631243
2014-10-06,196.29,15.46,0.113388029
2014-10-07,193.26,17.2,0.122757178
2014-10-08,196.64,15.11,0.138917082
2014-10-09,192.74,18.76,0.155809005
2014-10-10,190.54,21.24,0.15897852
2014-10-13,187.41,24.64,0.166935538
2014-10-14,187.7,22.79,0.163398749
2014-10-15,186.43,25.27,0.163469903
2014-10-16,186.27,25.2,0.16107225
2014-10-17,188.47,21.99,0.171361367
2014-10-20,190.3,18.57,0.175622483
2014-10-21,194.07,16.08,0.191240885
2014-10-22,192.69,17.87,0.189519733
2014-10-23,194.93,16.53,0.187717659
2014-10-24,196.43,16.11,0.186836424
2014-10-27,196.16,16.04,0.186713702
2014-10-28,198.41,14.39,0.191416947
2014-10-29,198.11,15.15,0.18471961
2014-10-30,199.38,14.52,0.185601265
2014-10-31,201.66,14.03,0.186010789
2014-11-03,201.77,14.73,0.185783526
2014-11-04,201.07,14.89,0.176157168
2014-11-05,202.34,14.17,0.167194727
2014-11-06,203.15,13.67,0.145473374
2014-11-07,203.34,13.12,0.136031665
2014-11-10,203.98,12.67,0.114461273
2014-11-11,204.18,12.92,0.114773115
2014-11-12,203.96,13.02,0.107024535
2014-11-13,204.19,13.79,0.106823421
2014-11-14,204.24,13.31,0.103119432
2014-11-17,204.37,13.99,0.10178985
2014-11-18,205.55,13.86,0.082667979
2014-11-19,205.22,13.96,0.075541745
2014-11-20,205.58,13.58,0.067249339
2014-11-21,206.68,12.9,0.065935142
2014-11-24,207.26,12.62,0.064249178
2014-11-25,207.11,12.25,0.055442092
2014-11-26,207.64,12.07,0.053993637
2014-11-28,207.2,13.33,0.054375122
2014-12-01,205.76,14.16,0.049078986
2014-12-02,207.09,12.85,0.052633973
2014-12-03,207.89,12.5,0.0511221
2014-12-04,207.66,12.38,0.049472101
2014-12-05,208,11.89,0.048565835
2014-12-08,206.61,14.21,0.056877496
